CODE_OA;NUM_OA;LIAISON;SENS;PR_OA;ABS_DEB;NUM_EXPLOIT;NOM_USAGE;FAMILLE;TYPE_OUVRAGE;MATERIAUX;DATE_MS;NBRE_TABLIERS;NBRE_TRAVEE;GABARIT;LONGUEUR;LARGEUR;SECT_COURANTE;IQOA;NOTE_URGENCE
864;A7_PV_108.3;3;3;108 +0320;108569;PV 403;PV 19Bis;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;46.96;46.96;2;6
865;A7_PS_110.3;3;3;110 +0345;110548;PS 423;PS 44;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;69.3;10;10;2;20
866;A7_PV_111.9;3;3;111 +0892;112093;PV 438;PV 20;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;40.3;40.3;1;0
867;A7_PI_113.9;3;3;113 +0912;114091;PI 459;PI 15;PI;PIPO (Portique Ouvert);Béton armé;;1;0;0;34.04;10;10;1;0
868;A7_PS_115.2;3;3;115 +0200;115345;PS 472;PS 45;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;29
869;A7_PV_116.3;3;3;116 +0290;116425;PV 482;PV 21;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;41.62;41.62;1;0
870;A7_PV_118.3;3;3;118 +0260;118264;PV 502;PV 22;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.56;37.56;1;0
871;A7_PV_119.4;3;3;119 +0400;119393;PV 514;PV 23;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;36.84;36.84;1;0
872;A7_PV_120.3;3;3;120 +0250;120229;PV 522;PV 24;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.29;37.29;1;0
873;A7_PV_121.3;3;3;121 +0260;121233;PV 532;PV 25;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.32;37.32;1;0
874;A7_PV_122.3;3;3;122 +0304;122260;PV 543;PV 26;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.4;43.04;43.04;2;3
875;A7_PV_124.4;3;3;124 +0360;124295;PV 566;PV 27;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.4;42.64;42.64;2;3
876;A7_PS_127.8;3;3;127 +0750;127667;PS 590;PS 46;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;70.6;12;12;2;12
877;A7_PS_127.9;3;3;127 +0900;127817;PS 596;PS 47;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;16
878;A7_PV_128.0;3;3;128 +0000;127895;PV BRT5;PV 27Bis;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;31.81;NON;1;0
879;A7_PV_128.5;3;3;128 +0510;128405;PV 605;PV 27Tièrs;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.32;37.32;1;3
880;A7_PI_129.5;3;3;129 +0540;129415;PI 04;PI 16;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;12.05;42.43;42.43;2;8
881;A7_PV_131.1;3;3;131 +0132;131020;PV 20;PV 28;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.24;37.94;37.94;2 S;27
882;A7_PV_133.4;3;3;133 +0372;133338;PV 43;PV 29;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.33;37.23;37.23;2;9
883;A7_PS_134.9;3;3;134 +0850;134871;PS 58;PS 48;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;10;10;2;6
884;A7_PV_136.9;3;3;136 +0916;136937;PV 78;PV 30;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;37.01;37.01;1;0
885;A7_PP_137.4;3;3;137 +0430;137532;PP 83;PP 5;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;5.52;45.48;45.48;1;0
886;A7_PS_138.7;3;3;138 +0703;138839;PS 96;PS 49;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;66.45;8;8;2;11
887;A7_PV_140.2;3;3;140 +0244;140036;PV 111;PV 31;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;29.24;29.24;1;0
888;A7_PS_141.6;3;3;141 +0580;141572;PS 125;PS 50;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;66.45;8;8;2;11
889;A7_PV_142.9;3;3;142 +0930;142909;PV 138;PV 32;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;28.84;28.84;1;6
890;A7_PV_144.5;3;3;144 +0493;144452;PV 154;PV 33;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;28.34;28.34;1;0
891;A7_PV_146.5;3;3;146 +0460;146477;PV 174;PV 34;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;36.83;36.83;2;3
892;A7_PS_148.5;3;3;148 +0520;148537;PS 194;PS 51;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;33
893;A7_PV_150.6;3;3;150 +0600;150634;PV 215;PV 35;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;27.76;27.76;1;3
894;A7_PI_152.5;3;3;152 +0452;152400;PI 233;PI 17;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;12.35;43.27;43.27;2;19
895;A7_PP_153.4;3;3;153 +0370;153360;PP 243;PP 6;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.92;29.31;29.31;2;19
896;A7_PS_155.5;3;3;155 +0480;155557;PS 264;PS 52;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;1;0
897;A7_PS_156.8;3;3;156 +0800;156899;PS 277;PS 53;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;66.45;10;10;1;0
898;A7_VIA_158.0;3;3;158 +0000;158185;Viaduc sur oued Benguerir;Viaduc sur oued Benguerir;VIA;VIPP;Béton armé;;2;3;0;114.1;11.8;11.8;2;34.4
899;A7_PI_158.0;3;3;158 +0005;158190;PI 289;PI 18;PI;VIPP;Béton armé;;1;3;0;102.1;11.8;11.8;2;18
900;A7_PI_159.2;3;3;159 +0211;159334;PI 301;PI 19;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.74;10.99;39.78;39.78;2;6
901;A7_PS_159.9;3;3;159 +0850;159973;PS 307;PS 54;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;69;11.8;11.8;2;9
902;A7_PS_160.8;3;3;160 +0813;160908;PS 06;PS 55;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;9
903;A7_PV_161.9;3;3;161 +0853;161950;PV 16;PV 36;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;28.56;28.56;1;3
904;A7_PS_163.4;3;3;163 +0371;163459;PS 32;PS 56;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;15
905;A7_PS_164.9;3;3;164 +0928;165052;PS 47;PS 57;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;9
906;A7_PV_165.9;3;3;165 +0853;166006;PV 56;PV 37;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;36.62;36.62;1;0
907;A7_PS_168.7;3;3;168 +0713;168969;PS 85;PS 58;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;12
908;A7_PV_170.3;3;3;170 +0273;170266;PV 101;PV 38;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;27.81;27.81;1;0
909;A7_PV_172.5;3;3;172 +0453;172444;PV 122;PV 39;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;29.02;29.02;2;6
910;A7_PS_173.5;3;3;173 +0513;173492;PS 153;PS 59;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;10;10;2;6
911;A7_PV_175.9;3;3;175 +0913;175877;PV 157;PV 40;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;40.86;40.86;1;0
912;A7_PS_177.2;3;3;177 +0173;177152;PS 170;PS 60;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;6
913;A7_PV_179.1;3;3;179 +0093;179002;PV 189;PV 41;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;32.94;32.94;1;0
914;A7_PS_180.9;3;3;180 +0913;180926;PS 207;PS 61;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;9
915;A7_PS_182.9;3;3;182 +0853;182947;PS 226;PS 62;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;14
916;A7_PV_184.6;3;3;184 +0593;184694;PV 244;PV 42;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;27.24;27.24;1;0
917;A7_PS_186.1;3;3;186 +0055;186160;PS 258;PS 63;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63.99;10;10;2;8
918;A7_PS_187.3;3;3;187 +0253;187414;PS 270;PS 64;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;1;3
919;A7_PS_190.3;3;3;190 +0313;190361;PS 301;PS 65;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;1;3
920;A7_PS_192.0;3;3;192 +0013;192090;PS 319;PS 66;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;2;9
921;A7_PP_193.3;3;3;193 +0273;193348;PP 331;PP 7;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;36.91;36.91;1;3
922;A7_PP_194.1;3;3;194 +0116;194206;PP 339 (Entre les demis aies de service);PP 8;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.98;36.62;36.62;1;0
923;A7_PS_194.8;3;3;194 +0793;194883;PS 346;PS 67;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;1;6
924;A7_PS_196.8;3;3;196 +0843;196899;PS 366;PS 69;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;10;10;1;3
925;A7_PP_196.9;3;3;196 +0903;196959;PP 367;PP 9;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.96;38.17;38.17;1;3
928;A71_PV_199.1;301;3;2 +0014;1993;PV 398;PV 43;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.22;38.26;38.26;2;3
929;A71_PV_201.8;301;3;3 +0704;3813;PV 416;PV 44;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.22;36.87;36.87;1;0
930;A71_PP_203.7;301;3;5 +0551;5713;PP 435;PP 10;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3.02;42.17;42.17;1;3
931;A71_PS_205.5;301;3;7 +0244;7479;PS 453;PS 72;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63.99;10.13;10.13;2;3
932;A71_PI_206.1;301;3;8 +0713;8959;PI 467;PI 20;PI;VIPP;Béton armé;;2;3;0;90.88;12;12;2;9
933;A71_PV_207.8;301;3;9 +0523;9773;PV 476;PV 45;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;36.7;36.7;1;3
934;A71_PS_209.4;301;3;11 +0173;11419;PS 492;PS 73;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.2;8;8;1;0
935;A71_PP_210.0;301;3;11 +0787;12033;PP 498;PP 11;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.96;37.38;37.38;1;0
936;A7_PS_198.8;3;3;198 +0800;198749;PS 09;PS 70 ;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;75.8;8;8;2;6
937;A7_PS_198.8;3;3;198 +0800;198749;PS 10;PS 71;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;94;11;11;2;9
938;A7_PS_199.3;3;3;199 +0335;199376;PS 05;PS1;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;61;8;8;2;22
939;A7_PS_199.5;3;3;199 +0499;199540;PS 06;PS Bif;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;100.8;8;8;2;6
940;A7_PP_200.9;3;3;200 +0899;200936;PP 020;PP 1;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3.71;60.08;60.08;2;11
941;A7_PP_201.3;3;3;201 +0325;201364;PP 025;PP 1bis;PP;PICF (Cadre Fermé);Béton armé;;1;1;3;4.02;29.27;29.27;2;11
942;A7_PV_203.9;3;3;203 +0874;203918;PV 50;PV 1;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;31.27;31.27;1;0
943;A7_PS_205.5;3;3;205 +0453;205499;PS 66;PS 2;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;20
944;A7_PS_207.4;3;3;207 +0428;207466;PS 86;PS 3;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;28
945;A7_PS_209.7;3;3;209 +0728;209770;PS 109;PS 4;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;49
946;A7_PS_210.9;3;3;210 +0940;210979;PS 121;PS 5;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;28
947;A7_PS_212.7;3;3;212 +0677;212713;PS 138;PS 6;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;26
948;A7_PS_213.9;3;3;213 +0900;213935;PS 151;PS 7;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;20
949;A7_PS_214.7;3;3;214 +0710;214741;PS 159;PS 7bis;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;12.5;12.5;2 S;63
950;A7_PP_214.7;3;3;214 +0711;214742;PP 00;PP 00;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3.2;28.94;28.94;2;3
951;A7_PS_215.4;3;3;215 +0438;215465;PS 166;PS 7tièrs;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.43;11;11;2;12
952;A7_PS_216.4;3;3;216 +0430;216455;PS 176;PS 8;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;23
953;A7_PP_217.4;3;3;217 +0442;217470;PP 186;PP 2;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3.1;30.27;30.27;2;8
954;A7_PS_219.7;3;3;219 +0736;219756;PS 209;PS 9;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;6
956;A7_PS_220.7;3;3;220 +0700;220719;PS 219;PS 10;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;12
957;A7_PS_222.0;3;3;222 +0040;222060;PS 232;PS11;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;33
958;A7_PS_224.0;3;3;224 +0016;224033;PS 252;PS 12;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;39
959;A7_VIA_225.0;3;3;225 +0000;225012;Pont sur oued Tensift;Pont sur oued Tensift;VIA;VIPP;Béton précontraint;;2;9;0;323.9;11.9;11.9;2 S;41
960;A7_PS_226.5;3;3;226 +0478;226493;PS 276;PS 13;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;23
961;A7_PS_227.0;3;3;227 +0016;227032;PS 282;PS 13bis;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;61;12.5;12.5;2;25
962;A7_PS_227.9;3;3;227 +0929;227945;PS 291;PS 14;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;25
963;A7_PS_229.0;3;3;229 +0019;229031;PS 302;PS 15;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;68.02;10;10;2;15
964;A7_PV_229.7;3;3;229 +0734;229746;PV 309;PV 2;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;30.2;30.2;1;0
965;A7_PP_231.0;3;3;231 +0035;231045;PP 322;PP 3;PP;PICF (Cadre Fermé);Béton armé;;1;1;2;3;27.36;27.36;1;0
966;A7_PS_231.8;3;3;231 +0755;231765;PS 329;PS 15BIS ;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;12.5;12.5;2;29
967;A7_PP_231.8;3;3;231 +0755;231765;PP Br 5;PP 3BIS;PP;PICF (Cadre Fermé);Béton armé;;1;1;2;3;27.36;27.36;1;0
968;A7_PS_232.7;3;3;232 +0657;232668;PS 338;PS16;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;9
969;A7_PI_234.2;3;3;234 +0164;234180;PI 353;PI1;PI;PIPO (Portique Ouvert);Béton armé;;2;1;0;10.9;25.5;25.5;2;3
970;A7_VIA_234.5;3;3;234 +0500;234516;Viaduc oued Nfiss;Viaduc oued Nfiss;VIA;VIPP;Béton armé;;2;6;0;214.5;11.9;11.9;2 S;33
971;A7_PP_236.0;3;3;236 +0018;236032;PP 372;PP4;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3.1;29.9;29.9;1;0
972;A7_PV_237.6;3;3;237 +0551;237569;PV 387;PV3;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;28.06;28.06;1;0
973;A7_PP_238.2;3;3;238 +0220;238240;PP 394;PP4 Bis;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3.1;26;26;1;0
974;A7_PS_239.5;3;3;239 +0470;239496;PS 460;PS17;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2 S;57
975;A7_PS_241.4;3;3;241 +0364;241384;PS 425;PS18;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59.32;10;10;2;23
976;A7_PS_243.9;3;3;243 +0915;243932;PS 451;PS19;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;20
977;A7_PS_245.1;3;3;245 +0060;245074;PS 462;PS20;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;18
978;A7_PV_247.8;3;3;247 +0790;247800;PV 489;PV 4;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;28.42;28.42;1;3
979;A7_PI_248.2;3;3;248 +0160;248166;PI Ech RN8 BRETELLE E2;PI1 bis;PI;PIPO (Portique Ouvert);Béton armé;;2;1;0;15.3;29.4;29.4;2;3
980;A7_PI_248.8;3;3;248 +0785;248791;PI 0;PI2;PI;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;2;3;0;68;11.8;11.8;2;6
981;A7_PP_249.4;3;3;249 +0355;249340;PP 08;PP4 Ter;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3;28.92;28.92;1;0
982;A7_PS_250.4;3;3;250 +0388;250385;PS 18;PS21;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2 S;41
983;A7_PS_251.3;3;3;251 +0275;251269;PS 27;PS22;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;20
984;A7_PS_252.2;3;3;252 +0206;252195;PS 36;PS23;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;28
985;A7_PS_253.6;3;3;253 +0624;253615;PS 50;PS24;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;21
986;A7_PP_254.2;3;3;254 +0235;254219;PP 57;PP4 Quar;PP;PICF (Cadre Fermé);Béton armé;;1;1;3;3.5;28.52;28.52;1;0
987;A7_PS_256.9;3;3;256 +0923;256898;PS 83;PS25;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;14
988;A7_PS_259.7;3;3;259 +0732;259694;PS 111;PS26;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;15
989;A7_PS_260.1;3;3;260 +0986;260945;PS 124;PS27;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;12
990;A7_PS_262.5;3;3;262 +0476;262424;PS 139;PS28;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;17
991;A7_VIA_263.7;3;3;263 +0675;263708;Viaduc sur oued Khattara;Viaduc sur oued Khattara;VIA;PIPBA PSPBA (Poutres BA);Béton armé;;2;3;0;56.22;13.24;13.24;2 S;33
992;A7_PS_263.9;3;3;263 +0918;263951;PS 153;PS29;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;9
993;A7_PV_265.5;3;3;265 +0473;265509;PV 169;PV 5;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;27.56;27.56;2;3
994;A7_VIA_266.3;3;3;266 +0275;266225;Viaduc sur oued Boulakhrass;Viaduc sur oued Boulakhrass;VIA;VIPP;Béton armé;;2;4;0;147.3;11.8;11.8;2 S;27
995;A7_PS_266.5;3;3;266 +0515;266465;PS 179;PS30;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;12
996;A7_PS_269.2;3;3;269 +0223;269126;PS 206;PS31;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;23
997;A7_VIA_270.4;3;3;280 +0000;279835;Viaduc sur oued Chaaba;Viaduc sur Chaaba;VIA;PIPBA PSPBA (Poutres BA);Béton armé;;2;2;0;50.11;11.8;11.8;2 S;30
998;A7_PS_270.6;3;3;270 +0601;270492;PS 220;PS32;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2 S;44
999;A7_PS_273.1;3;3;273 +0087;272962;PS 245;PS33;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;12
1000;A7_PS_275.4;3;3;275 +0363;275228;PS 268;PS34;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;15
1001;A7_PS_276.8;3;3;276 +0810;276618;PS 282;PS35;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;12
1002;A7_PS_277.9;3;3;277 +0850;277701;PS 293;PS35 Bis;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;68;12.3;12.3;2;23
1003;A7_PS_280.1;3;3;280 +0954;280789;PS 324;PS36;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;10;10;2;9
1004;A7_PS_281.7;3;3;281 +0659;281480;PS 331;PS36 Bis;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;68;12.3;12.3;2;20
1010;A7_VIA_290.9;3;3;291 +0035;291343;Pont sur oued Bouanfir;Pont sur oued Bouanfir;VIA;VIPP;Béton précontraint;;2;7;0;266.3;11.33;11.33;2 S;54
552;A3_PP_47.2;1;3;14 +0380;14380;PP8;PP8;PP;;;;0;0;0;0;0;NON;;0
553;A3_PV_47.5;1;3;14 +0080;14080;PV16;PV16;PV;;;;0;0;0;0;0;NON;;0
554;A3_PP_48.5;1;3;13 +0080;13080;PP9;PP9;PP;;;;0;0;0;0;0;NON;;0
555;A3_PV_49.5;1;3;12 +0080;12080;PV17;PV17;PV;;;;0;0;0;0;0;NON;;0
556;A3_PP_50.6;1;3;10 +0980;10980;PP10;PP10;PP;;;;0;0;0;0;0;NON;;0
557;A3_PI_51.4;1;3;10 +0180;10180;PI2;PI2;PI;;;;0;0;0;0;0;NON;;0
558;A3_VIA_52.0;1;3;9 +0580;9580;Pont sur oued Yqem;Pont sur oued Yquem;VIA;VIPP;Béton précontraint;;0;3;0;0;0;NON;2;11
559;A3_PS_52.5;1;3;9 +0090;9090;PS12;PS12;PS;;;;0;0;0;0;0;NON;;0
560;A3_PP_53.6;1;3;7 +0980;7980;PP11;PP11;PP;;;;0;0;0;0;0;NON;;0
561;A3_PV_55.1;1;3;6 +0480;6480;PV18;PV18;PV;;;;0;0;0;0;0;NON;;0
562;A3_PP_56.1;1;3;5 +0480;5480;PP12;PP12;PP;;;;0;0;0;0;0;NON;;0
563;A3_PV_56.9;1;3;4 +0680;4680;PV19;PV19;PV;;;;0;0;0;0;0;NON;;0
564;A3_PV_58.6;1;3;2 +0980;2980;PV20;PV20;PV;;;;0;0;0;0;0;NON;;0
565;A3_PAS_59.0;101;3;1 +0420;1420;PAS09;PAS09;PAS;;;;0;0;0;0;0;NON;;0
566;A3_PS_59.5;101;3;1 +0890;1890;PS13;PS13;PS;;;;0;0;0;0;0;NON;;0
567;A3_PS_60.9;101;3;3 +0340;3340;PS14;PS14;PS;;;;0;0;0;0;0;NON;;0
568;A3_PS_62.1;101;3;3 +0480;3480;PS15;PS15;PS;;;;0;0;0;0;0;NON;;0
569;A5_PI_0.4;1;3;60 +0425;60425;PI 1;PI 1;PI;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;3;0;68.27;14.5;14.5;2;11
570;A5_PAS_0.4;1;3;60 +0427;60427;PAS 6;PAS 0;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;36.9;3.5;3.5;1;0
571;A5_PS_0.8;1;3;60 +0800;60800;PS 1;PS 1;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.8;10;10;1;0
572;A5_PI_0.1;1;3;60 +0976;60976;PI 2;PI 2;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;12.46;37.42;37.42;2 S;33
573;A5_PP_2.3;1;3;62 +0325;62358;PP 1;PP 1;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;37.49;37.49;1;3
574;A5_PS_2.9;1;3;62 +0889;62922;PS 2;PS 2;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.8;8;8;1;3
575;A5_PI_3.4;1;3;63 +0430;63391;PI 3;PI 3;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;10.94;36.6;36.6;2 S;27
576;A5_PI_4.8;1;3;64 +0750;64691;PI 4;PI 4;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;12.28;37.97;37.97;2 S;27
577;A5_PS_5.4;1;3;65 +0418;65393;PS 3;PS 3;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.8;8;8;1;6
578;A5_PS_7.0;1;3;67 +0001;66940;PS 4;PS 4;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.7;8;8;2;6
579;A5_PS_9.2;1;3;69 +0247;69174;PS 5;PS 5;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.7;8;8;1;3
580;A5_PV_10.9;1;3;70 +0900;70940;PV 1;PV 1;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.22;35.8;35.8;2;14
581;A5_PS_11.3;1;3;71 +0332;71379;PS 6;PS 6;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.8;10;10;2;6
582;A5_PS_12.5;1;3;72 +0484;72504;PS 7;PS 7;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;2;4;0;62.8;20;20;2;8
583;A5_PV_13.4;1;3;73 +0354;73393;PV 2;PV 2;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;37.19;37.19;1;0
