LIAISON_INF__LIAISON;CHAUSSEE_INF__SENS;CD_POSIT_INF__POSIT;CD_SECUR_INF__TYPE;ABS_DEB;ABS_FIN
301;1;Axe;glissiére métallique;9578;9689
301;1;Rive;glissiére métallique;10086;10978
301;1;Rive;glissiére métallique;11126;11290
301;1;Axe;glissiére métallique;11193;11290
301;1;Rive;glissiére métallique;11525;12232
301;1;Axe;glissiére métallique;11590;11707
301;1;Rive;glissiére métallique;12405;12993
301;1;Axe;glissiére métallique;12803;12869
301;2;Axe;glissiére métallique;0;4
301;2;Rive;glissiére métallique;0;1663
301;2;Axe;glissiére métallique;657;1036
301;2;Rive;glissiére métallique;1664;2262
301;2;Axe;glissiére métallique;1803;1978
301;2;Axe;glissiére métallique;2105;2206
301;2;Axe;glissiére métallique;2118;2034
301;2;Rive;glissiére métallique;2645;2763
301;2;Rive;glissiére métallique;2977;4678
301;2;Axe;glissiére métallique;3626;3745
301;2;Rive;glissiére métallique;5247;6065
301;2;Axe;glissiére métallique;5696;5810
301;2;Rive;glissiére métallique;6640;7415
301;2;Axe;glissiére métallique;7609;7720
301;2;Rive;glissiére métallique;7652;9178
301;2;Axe;glissiére métallique;8653;9013
301;2;Rive;glissiére métallique;9432;9837
301;2;Axe;glissiére métallique;9592;11339
301;2;Rive;glissiére métallique;10124;11002
301;2;Rive;glissiére métallique;11165;11338
301;2;Rive;glissiére métallique;11545;12848
301;2;Axe;glissiére métallique;12813;12866
501;1;Rive;glissiére métallique;0;60
501;1;Rive;glissiére métallique;281;1142
501;1;Axe;glissiére métallique;558;1918
501;1;Rive;glissiére métallique;1153;1450
501;2;Rive;glissiére métallique;171;545
501;2;Rive;glissiére métallique;572;1169
5;2;Axe;glissiére métallique;265237;265262
5;2;Rive;glissiére métallique;265235;265262
5;2;Rive;glissiére métallique;265028;265058
5;2;Rive;glissiére métallique;264820;264853
5;2;Axe;glissiére métallique;264662;264715
5;2;Rive;glissiére métallique;264560;264706
5;2;Rive;glissiére métallique;264169;264267
5;2;Axe;glissiére métallique;263635;263703
1;2;Rive;glissiére métallique;124649;124756
1;2;Axe;glissiére métallique;124650;124749
1;2;Rive;glissiére métallique;124872;124910
1;2;Rive;glissiére métallique;125259;125310
3;2;Rive;glissiére métallique;145094;145253
3;2;Axe;glissiére en beton;145174;146889
3;2;Rive;glissiére métallique;145870;147028
1;1;Rive;glissiére métallique;108558;108661
1;1;Axe;glissiére métallique;108778;108879
1;1;Rive;glissiére métallique;109395;111053
1;1;Rive;glissiére métallique;111335;112133
1;1;Axe;glissiére métallique;111338;111435
1;1;Axe;glissiére métallique;111660;111747
1;1;Rive;glissiére métallique;112404;112729
1;1;Axe;glissiére métallique;112407;112506
1;1;Rive;glissiére métallique;113063;113697
1;1;Rive;glissiére métallique;114145;116214
1;1;Axe;glissiére métallique;116113;116213
1;1;Rive;glissiére métallique;116714;117217
1;1;Rive;glissiére métallique;117544;121854
1;1;Axe;glissiére métallique;117777;117873
1;1;Axe;glissiére métallique;119215;119569
1;1;Rive;glissiére métallique;122102;122626
1;1;Axe;glissiére métallique;123295;123454
1;1;Rive;glissiére métallique;123345;123443
1;1;Rive;glissiére métallique;123725;123818
1;1;Rive;glissiére métallique;124298;124408
1;1;Rive;glissiére métallique;124719;124836
1;1;Axe;glissiére métallique;124741;124839
1;1;Rive;glissiére métallique;124945;124999
1;1;Axe;glissiére métallique;124949;124969
1;1;Axe;glissiére métallique;125262;125357
1;1;Rive;glissiére métallique;125293;125335
1;1;Rive;glissiére métallique;125450;125548
1;1;Axe;glissiére métallique;125457;125473
1;1;Rive;glissiére métallique;125713;125809
1;1;Axe;glissiére métallique;126316;126583
1;1;Rive;glissiére métallique;126318;126583
1;1;Rive;glissiére métallique;126719;130391
1;1;Axe;glissiére métallique;127094;127198
1;1;Axe;glissiére métallique;127449;127554
1;1;Axe;glissiére métallique;127813;127911
1;1;Axe;glissiére métallique;129002;129104
1;1;Rive;glissiére métallique;130722;130960
1;1;Axe;glissiére métallique;131204;131305
1;1;Rive;glissiére métallique;131679;132063
1;1;Rive;glissiére métallique;132262;133378
1;1;Axe;glissiére métallique;133066;133165
1;1;Axe;glissiére métallique;133281;133378
1;1;Rive;glissiére métallique;133673;134600
1;1;Rive;glissiére métallique;135156;135992
1;1;Rive;glissiére métallique;136114;136966
1;1;Rive;glissiére métallique;137302;137968
1;1;Rive;glissiére métallique;139202;139308
1;1;Axe;glissiére métallique;139210;139306
1;1;Rive;glissiére métallique;140245;140352
1;1;Axe;glissiére métallique;140254;140498
1;1;Rive;glissiére métallique;141071;141179
1;1;Axe;glissiére métallique;141082;141176
1;1;Rive;glissiére métallique;141496;141629
1;1;Axe;glissiére métallique;142144;142244
1;1;Rive;glissiére métallique;142144;142758
1;1;Axe;glissiére métallique;142448;142541
1;1;Rive;glissiére métallique;142759;142888
1;1;Rive;glissiére métallique;142891;143559
1;1;Axe;glissiére métallique;142902;142999
1;1;Axe;glissiére métallique;143347;143444
1;1;Axe;glissiére métallique;143567;143666
1;1;Axe;glissiére métallique;144733;144830
1;1;Rive;glissiére métallique;144744;145023
1;1;Axe;glissiére métallique;145144;145242
1;1;Rive;glissiére métallique;145151;145248
1;1;Rive;glissiére métallique;145719;145818
1;1;Rive;glissiére métallique;146123;146752
1;1;Rive;glissiére métallique;147054;148206
1;1;Rive;glissiére métallique;148237;148520
1;1;Axe;glissiére métallique;148247;148347
1;1;Rive;glissiére métallique;148903;149241
1;1;Axe;glissiére métallique;148931;149029
1;1;Rive;glissiére métallique;149578;150589
1;1;Rive;glissiére métallique;150806;150921
1;1;Rive;glissiére métallique;151181;151280
1;1;Rive;glissiére métallique;151476;151572
1;1;Rive;glissiére métallique;151856;152711
1;1;Rive;glissiére métallique;152873;153103
1;1;Rive;glissiére métallique;153232;153331
1;1;Rive;glissiére métallique;153779;153878
1;1;Rive;glissiére métallique;154088;155552
1;1;Rive;glissiére métallique;156148;157135
1;1;Rive;glissiére métallique;157429;157538
1;1;Axe;glissiére métallique;157431;157530
1;1;Rive;glissiére métallique;157672;158218
1;1;Rive;glissiére métallique;158643;158743
1;1;Rive;glissiére métallique;158981;159096
1;1;Axe;glissiére métallique;158990;159077
1;1;Rive;glissiére métallique;159362;159462
1;1;Rive;glissiére métallique;160161;160277
1;1;Axe;glissiére métallique;160173;160269
1;1;Rive;glissiére métallique;160558;161337
1;1;Axe;glissiére métallique;160587;161336
1;1;Rive;glissiére métallique;161478;161592
1;1;Axe;glissiére métallique;161487;161582
1;1;Axe;glissiére métallique;161756;161853
1;1;Rive;glissiére métallique;161763;161853
1;1;Rive;glissiére métallique;161961;162337
1;1;Axe;glissiére métallique;161966;162148
1;1;Rive;glissiére métallique;162342;162613
1;1;Axe;glissiére métallique;162425;162524
1;1;Rive;glissiére métallique;162896;163124
1;1;Axe;glissiére métallique;163068;163456
1;1;Rive;glissiére métallique;163367;163457
1;1;Rive;glissiére métallique;163799;164030
1;1;Rive;glissiére métallique;165050;165572
1;1;Axe;glissiére métallique;165058;165157
1;1;Rive;glissiére métallique;165733;166280
1;1;Rive;glissiére métallique;166618;166833
1;1;Rive;glissiére métallique;167080;167342
1;1;Rive;glissiére métallique;167679;168535
1;1;Rive;glissiére métallique;167714;167949
1;1;Axe;glissiére métallique;167964;167946
1;2;Rive;glissiére métallique;60000;61131
1;2;Rive;glissiére métallique;61552;61649
1;2;Axe;glissiére métallique;61855;61960
1;2;Rive;glissiére métallique;61903;62495
1;2;Rive;glissiére métallique;62887;63633
1;2;Rive;glissiére métallique;63810;64238
1;2;Axe;glissiére métallique;64072;64156
1;2;Rive;glissiére métallique;64424;65101
1;2;Rive;glissiére métallique;65427;65547
1;2;Axe;glissiére métallique;65442;65540
1;2;Rive;glissiére métallique;66464;66510
1;2;Rive;glissiére métallique;70056;71470
1;2;Axe;glissiére métallique;70262;70370
1;2;Axe;glissiére métallique;71369;71463
1;2;Rive;glissiére métallique;71864;71987
1;2;Rive;glissiére métallique;72144;72189
1;2;Rive;glissiére métallique;72353;72622
1;2;Axe;glissiére métallique;72513;72611
1;2;Rive;glissiére métallique;73009;73747
1;2;Axe;glissiére métallique;73581;73679
1;2;Rive;glissiére métallique;74099;74850
1;2;Axe;glissiére métallique;74228;74326
1;2;Axe;glissiére métallique;74718;74816
1;2;Rive;glissiére métallique;75196;76364
1;2;Axe;glissiére métallique;76239;76337
1;2;Axe;glissiére métallique;76467;76619
1;2;Rive;glissiére métallique;76520;76656
1;2;Axe;glissiére métallique;76774;76813
1;2;Axe;glissiére métallique;76880;77049
1;2;Rive;glissiére métallique;76881;76997
1;2;Axe;glissiére métallique;77168;77318
1;2;Rive;glissiére métallique;77212;77552
1;2;Axe;glissiére métallique;77420;77527
1;2;Rive;glissiére métallique;77532;77551
1;2;Axe;glissiére métallique;77612;77729
1;2;Axe;glissiére métallique;78336;78584
1;2;Axe;glissiére métallique;78940;79996
1;2;Rive;glissiére métallique;78940;79793
1;2;Rive;glissiére métallique;79771;80094
1;2;Rive;glissiére en beton;80087;80179
1;2;Rive;glissiére métallique;80159;80396
1;2;Axe;glissiére métallique;80233;80327
1;2;Rive;glissiére métallique;80397;81027
1;2;Axe;glissiére métallique;80928;81022
1;2;Axe;glissiére métallique;81201;81454
1;2;Rive;glissiére métallique;81201;81468
1;2;Rive;glissiére métallique;81618;81732
3;2;Axe;glissiére métallique;49658;49686
3;2;Axe;glissiére métallique;50715;50978
3;2;Axe;glissiére métallique;51544;51908
3;2;Rive;glissiére métallique;52420;52844
3;2;Axe;glissiére métallique;52491;52705
3;2;Rive;glissiére métallique;52969;53096
3;2;Axe;glissiére métallique;52974;53070
3;2;Rive;glissiére métallique;53235;53253
3;2;Rive;glissiére métallique;53252;53676
3;2;Rive;glissiére métallique;53986;54404
3;2;Axe;glissiére métallique;55039;55137
3;2;Rive;glissiére métallique;55098;55932
3;2;Rive;glissiére métallique;56192;56845
3;2;Axe;glissiére métallique;57064;57164
3;2;Rive;glissiére métallique;57120;57501
3;2;Rive;glissiére métallique;57669;57911
3;2;Axe;glissiére métallique;57736;57892
3;2;Rive;glissiére métallique;58410;58779
3;2;Axe;glissiére métallique;59027;59126
3;2;Rive;glissiére métallique;59042;59941
3;2;Axe;glissiére métallique;59678;59884
3;2;Rive;glissiére métallique;60668;63539
3;2;Axe;glissiére métallique;60885;60973
3;2;Axe;glissiére métallique;61575;61669
3;2;Axe;glissiére métallique;62671;62749
3;2;Axe;glissiére métallique;63417;63512
3;2;Rive;glissiére métallique;63968;64001
3;2;Axe;glissiére métallique;64304;64462
3;2;Rive;glissiére métallique;64593;65359
3;2;Axe;glissiére métallique;65124;65384
3;2;Rive;glissiére métallique;65360;65509
3;2;Rive;glissiére métallique;65510;65715
3;2;Rive;glissiére métallique;65933;66327
3;2;Axe;glissiére métallique;66002;66103
3;2;Axe;glissiére métallique;66214;66311
3;2;Rive;glissiére métallique;66595;67102
3;2;Axe;glissiére métallique;66999;67098
3;2;Rive;glissiére métallique;67851;68583
3;2;Axe;glissiére métallique;68395;68631
3;2;Rive;glissiére métallique;69203;69479
3;2;Rive;glissiére métallique;70041;70121
3;2;Rive;glissiére métallique;70669;71309
3;2;Axe;glissiére métallique;70677;70777
3;2;Rive;glissiére métallique;71649;71988
3;2;Rive;glissiére métallique;72384;72502
3;2;Axe;glissiére métallique;72395;72494
3;2;Rive;glissiére métallique;72989;74736
3;2;Rive;glissiére métallique;74765;74829
3;2;Rive;glissiére métallique;75509;75571
3;2;Rive;glissiére métallique;75643;75745
3;2;Rive;glissiére métallique;76062;76525
3;2;Rive;glissiére métallique;76760;76975
3;2;Axe;glissiére métallique;76878;76979
3;2;Rive;glissiére métallique;77275;80846
3;2;Rive;glissiére métallique;81069;81169
3;2;Rive;glissiére métallique;81408;81524
3;2;Axe;glissiére métallique;81420;81521
3;2;Rive;glissiére métallique;81966;84552
3;2;Axe;glissiére métallique;83875;83975
3;2;Rive;glissiére métallique;84948;85067
3;2;Axe;glissiére métallique;84956;85016
3;2;Rive;glissiére métallique;85922;86796
3;2;Rive;glissiére métallique;87033;87159
3;2;Axe;glissiére métallique;87044;87142
3;2;Rive;glissiére métallique;87967;91678
3;2;Rive;glissiére métallique;92008;92125
3;2;Axe;glissiére métallique;92009;92110
3;2;Rive;glissiére métallique;92951;93685
3;2;Rive;glissiére métallique;94093;95445
3;2;Rive;glissiére métallique;95555;95687
3;2;Axe;glissiére métallique;95593;95692
3;2;Rive;glissiére métallique;95988;96558
3;2;Rive;glissiére métallique;96735;98096
3;2;Axe;glissiére métallique;97488;97526
3;2;Axe;glissiére métallique;97527;97597
3;2;Rive;glissiére métallique;98384;99221
3;2;Axe;glissiére métallique;98391;98491
3;2;Rive;glissiére métallique;99607;100671
3;2;Axe;glissiére métallique;99673;99771
3;2;Rive;glissiére métallique;101219;104710
3;2;Axe;glissiére métallique;101295;101373
3;2;Axe;glissiére métallique;101561;101739
5;1;Axe;glissiére métallique;214885;214954
5;1;Axe;glissiére métallique;214822;214880
5;1;Axe;glissiére métallique;214028;214205
5;1;Rive;glissiére métallique;214033;214204
5;1;Axe;glissiére métallique;213280;213342
5;1;Rive;glissiére métallique;212950;213096
5;1;Axe;glissiére métallique;212964;213060
5;1;Axe;glissiére métallique;212161;212226
5;1;Rive;glissiére métallique;211364;211535
5;1;Axe;glissiére métallique;211363;211534
5;1;Rive;glissiére métallique;209874;210702
5;1;Axe;glissiére métallique;210108;210191
5;1;Rive;glissiére métallique;208903;209201
5;1;Axe;glissiére métallique;209099;209166
5;1;Axe;glissiére métallique;208899;208971
5;1;Axe;glissiére métallique;208490;208561
5;1;Rive;glissiére métallique;208304;208559
5;1;Axe;glissiére métallique;207577;207633
5;1;Axe;glissiére métallique;207427;207499
5;1;Rive;glissiére métallique;207067;207498
5;1;Rive;glissiére métallique;205959;206890
5;1;Axe;glissiére métallique;206261;206334
5;1;Axe;glissiére métallique;205492;205557
5;1;Axe;glissiére métallique;205156;205228
5;1;Rive;glissiére métallique;204581;205228
5;1;Axe;glissiére métallique;204613;204684
5;1;Rive;glissiére métallique;203321;203653
5;1;Axe;glissiére métallique;203487;203547
5;1;Rive;glissiére métallique;202814;203081
5;1;Axe;glissiére métallique;202814;202886
5;1;Rive;glissiére métallique;201817;202352
5;1;Axe;glissiére métallique;202107;202179
5;1;Rive;glissiére métallique;200959;201310
5;1;Axe;glissiére métallique;201098;201159
5;1;Axe;glissiére métallique;200964;201031
5;1;Rive;glissiére métallique;199363;200232
5;1;Axe;glissiére métallique;199473;199551
5;1;Axe;glissiére métallique;199365;199436
5;1;Rive;glissiére métallique;197920;198437
5;1;Axe;glissiére métallique;198183;198255
5;1;Axe;glissiére métallique;197153;197225
5;1;Rive;glissiére métallique;197117;197225
5;1;Axe;glissiére métallique;197020;197084
5;1;Rive;glissiére métallique;195484;196474
5;1;Axe;glissiére métallique;196081;196153
5;1;Axe;glissiére métallique;195694;195744
5;1;Rive;glissiére métallique;193638;194285
5;1;Axe;glissiére métallique;194208;194281
5;1;Axe;glissiére métallique;193736;193778
5;1;Axe;glissiére métallique;193638;193711
5;1;Rive;glissiére métallique;193630;193639
5;1;Axe;glissiére métallique;193110;193181
5;1;Rive;glissiére métallique;191359;193180
5;1;Axe;glissiére métallique;191066;191125
5;1;Rive;glissiére métallique;190649;191092
5;1;Axe;glissiére métallique;190829;190901
5;1;Rive;glissiére métallique;190213;190430
5;1;Rive;glissiére métallique;190008;190080
5;1;Rive;glissiére métallique;188494;189537
5;1;Axe;glissiére métallique;189313;189382
5;1;Axe;glissiére métallique;189253;189316
5;1;Axe;glissiére métallique;188113;188184
5;1;Rive;glissiére métallique;188111;188183
5;1;Rive;glissiére métallique;188095;188116
5;1;Axe;glissiére métallique;187176;187237
5;1;Axe;glissiére métallique;186549;186619
5;1;Rive;glissiére métallique;186551;186618
5;1;Rive;glissiére métallique;186538;186558
5;1;Rive;glissiére métallique;186205;186264
5;1;Rive;glissiére métallique;186198;186207
5;1;Rive;glissiére métallique;185539;185859
5;1;Rive;glissiére métallique;185300;185449
5;1;Axe;glissiére métallique;184959;185030
5;1;Rive;glissiére métallique;184354;185028
5;1;Axe;glissiére métallique;184349;184464
5;1;Rive;glissiére métallique;184194;184353
5;1;Rive;glissiére métallique;183539;184190
5;1;Axe;glissiére métallique;183728;183793
5;1;Rive;glissiére métallique;182864;183217
5;1;Rive;glissiére métallique;182556;182599
5;1;Rive;glissiére métallique;182001;182033
5;1;Rive;glissiére métallique;181951;181998
5;1;Rive;glissiére métallique;181219;181549
